date,state,city,place_type,confirmed,deaths,is_last,estimated_population,city_ibge_code,confirmed_per_100k_inhabitants,death_rate
2021-01-21,MA,Humberto de Campos,city,1167,7,True,28932,2105005,4033.59602,0.006
2021-01-21,MA,Icatu,city,214,6,True,27269,2105104,784.77392,0.028
2021-01-21,MA,Igarapé do Meio,city,338,10,True,14324,2105153,2359.67607,0.0296
2021-01-21,MA,Igarapé Grande,city,1146,9,True,11387,2105203,10064.10819,0.0079
2021-01-21,MA,Imperatriz,city,8965,413,True,259337,2105302,3456.892,0.0461
2021-01-21,MA,Itaipava do Grajaú,city,523,4,True,16005,2105351,3267.72883,0.0076
2021-01-21,MA,Itapecuru Mirim,city,1066,16,True,68723,2105401,1551.15464,0.015
2021-01-21,MA,Itinga do Maranhão,city,663,18,True,26068,2105427,2543.34817,0.0271
2021-01-21,MA,Jatobá,city,84,5,True,10310,2105450,814.74297,0.0595
2021-01-21,MA,Jenipapo dos Vieiras,city,946,14,True,17040,2105476,5551.64319,0.0148
2021-01-21,MA,João Lisboa,city,348,23,True,23740,2105500,1465.88037,0.0661
2021-01-21,MA,Joselândia,city,486,1,True,16198,2105609,3000.37042,0.0021
2021-01-21,MA,Junco do Maranhão,city,255,0,True,4392,2105658,5806.01093,0.0
2021-01-21,MA,Lagoa do Mato,city,125,0,True,11265,2105922,1109.6316,0.0
2021-01-21,MA,Lagoa Grande do Maranhão,city,149,4,True,11464,2105963,1299.72087,0.0268
2021-01-21,MA,Lago da Pedra,city,1349,52,True,50616,2105708,2665.16517,0.0385
2021-01-21,MA,Lago do Junco,city,247,3,True,10869,2105807,2272.51817,0.0121
2021-01-21,MA,Lago dos Rodrigues,city,432,9,True,8857,2105948,4877.49802,0.0208
2021-01-21,MA,Lago Verde,city,517,7,True,16314,2105906,3169.05725,0.0135
2021-01-21,MA,Lajeado Novo,city,320,8,True,7602,2105989,4209.41857,0.025
2021-01-21,MA,Lima Campos,city,818,8,True,11918,2106003,6863.56771,0.0098
2021-01-21,MA,Loreto,city,437,4,True,12214,2106102,3577.86147,0.0092
2021-01-21,MA,Luís Domingues,city,294,1,True,6984,2106201,4209.62199,0.0034
2021-01-21,MA,Magalhães de Almeida,city,429,4,True,20029,2106300,2141.89425,0.0093
2021-01-21,MA,Maracaçumé,city,540,6,True,21586,2106326,2501.62142,0.0111
2021-01-21,MA,Marajá do Sena,city,174,3,True,7775,2106359,2237.94212,0.0172
2021-01-21,MA,Maranhãozinho,city,476,4,True,16511,2106375,2882.92653,0.0084
2021-01-21,MA,Mata Roma,city,346,10,True,16977,2106409,2038.05148,0.0289
2021-01-21,MA,Matinha,city,265,5,True,23482,2106508,1128.52398,0.0189
2021-01-21,MA,Matões,city,673,11,True,33943,2106607,1982.73576,0.0163
2021-01-21,MA,Matões do Norte,city,235,1,True,17033,2106631,1379.67475,0.0043
2021-01-21,MA,Milagres do Maranhão,city,238,1,True,8483,2106672,2805.61122,0.0042
2021-01-21,MA,Mirador,city,858,7,True,21031,2106706,4079.69188,0.0082
2021-01-21,MA,Miranda do Norte,city,332,11,True,28754,2106755,1154.62197,0.0331
2021-01-21,MA,Mirinzal,city,148,8,True,15011,2106805,985.94364,0.0541
2021-01-21,MA,Monção,city,1178,17,True,33664,2106904,3499.28707,0.0144
2021-01-21,MA,Montes Altos,city,529,4,True,9111,2107001,5806.16837,0.0076
2021-01-21,MA,Morros,city,152,7,True,19572,2107100,776.61966,0.0461
2021-01-21,MA,Nina Rodrigues,city,308,4,True,14642,2107209,2103.53777,0.013
2021-01-21,MA,Nova Colinas,city,213,0,True,5427,2107258,3924.82034,0.0
2021-01-21,MA,Nova Iorque,city,64,0,True,4682,2107308,1366.93721,0.0
2021-01-21,MA,Nova Olinda do Maranhão,city,337,5,True,21080,2107357,1598.67173,0.0148
2021-01-21,MA,Olho d'Água das Cunhãs,city,534,10,True,19561,2107407,2729.92178,0.0187
2021-01-21,MA,Olinda Nova do Maranhão,city,310,7,True,14836,2107456,2089.512,0.0226
2021-01-21,MA,Paço do Lumiar,city,723,84,True,123747,2107506,584.25659,0.1162
2021-01-21,MA,Palmeirândia,city,33,5,True,19781,2107605,166.82675,0.1515
2021-01-21,MA,Paraibano,city,580,9,True,21479,2107704,2700.31193,0.0155
2021-01-21,MA,Parnarama,city,776,5,True,35008,2107803,2216.6362,0.0064
2021-01-21,MA,Passagem Franca,city,921,6,True,19137,2107902,4812.66656,0.0065
2021-01-21,MA,Pastos Bons,city,636,3,True,19583,2108009,3247.71485,0.0047
2021-01-21,MA,Paulino Neves,city,163,3,True,16166,2108058,1008.289,0.0184
2021-01-21,MA,Paulo Ramos,city,917,22,True,21066,2108108,4352.98585,0.024
2021-01-21,MA,Pedreiras,city,1925,43,True,39191,2108207,4911.842,0.0223
2021-01-21,MA,Pedro do Rosário,city,89,4,True,25354,2108256,351.02942,0.0449
2021-01-21,MA,Penalva,city,300,9,True,38731,2108306,774.57334,0.03
2021-01-21,MA,Peri Mirim,city,164,4,True,14345,2108405,1143.25549,0.0244
2021-01-21,MA,Peritoró,city,372,6,True,23364,2108454,1592.19312,0.0161
2021-01-21,MA,Pindaré-Mirim,city,688,17,True,33065,2108504,2080.75004,0.0247
2021-01-21,MA,Pinheiro,city,2295,44,True,83777,2108603,2739.41535,0.0192
2021-01-21,MA,Pio XII,city,949,6,True,21379,2108702,4438.9354,0.0063
2021-01-21,MA,Pirapemas,city,260,4,True,18720,2108801,1388.88889,0.0154
2021-01-21,MA,Poção de Pedras,city,1125,6,True,17595,2108900,6393.86189,0.0053
2021-01-21,MA,Porto Franco,city,917,14,True,24092,2109007,3806.24274,0.0153
2021-01-21,MA,Porto Rico do Maranhão,city,217,1,True,5955,2109056,3643.99664,0.0046
2021-01-21,MA,Presidente Dutra,city,1559,10,True,48036,2109106,3245.48255,0.0064
2021-01-21,MA,Presidente Juscelino,city,29,0,True,12838,2109205,225.89188,0.0
2021-01-21,MA,Presidente Médici,city,265,1,True,7070,2109239,3748.23197,0.0038
2021-01-21,MA,Presidente Sarney,city,171,8,True,19069,2109270,896.74341,0.0468
2021-01-21,MA,Presidente Vargas,city,102,1,True,11261,2109304,905.78101,0.0098
2021-01-21,MA,Primeira Cruz,city,49,2,True,15431,2109403,317.54261,0.0408
2021-01-21,MA,Raposa,city,283,14,True,31177,2109452,907.72043,0.0495
2021-01-21,MA,Riachão,city,1219,12,True,20334,2109502,5994.88541,0.0098
2021-01-21,MA,Ribamar Fiquene,city,232,8,True,7825,2109551,2964.85623,0.0345
2021-01-21,MA,Rosário,city,387,12,True,42994,2109601,900.1256,0.031
2021-01-21,MA,Sambaíba,city,301,3,True,5679,2109700,5300.22891,0.01
2021-01-21,MA,Santa Filomena do Maranhão,city,50,0,True,7826,2109759,638.89599,0.0
2021-01-21,MA,Santa Helena,city,1523,9,True,42483,2109809,3584.9634,0.0059
2021-01-21,MA,Santa Inês,city,4970,79,True,89489,2109908,5553.75521,0.0159
2021-01-21,MA,Santa Luzia,city,2968,21,True,72887,2110005,4072.05675,0.0071
2021-01-21,MA,Santa Luzia do Paruá,city,669,4,True,25371,2110039,2636.86887,0.006
2021-01-21,MA,Santana do Maranhão,city,182,6,True,13547,2110237,1343.47088,0.033
2021-01-21,MA,Santa Quitéria do Maranhão,city,459,17,True,25764,2110104,1781.55566,0.037
2021-01-21,MA,Santa Rita,city,360,15,True,38298,2110203,939.99687,0.0417
2021-01-21,MA,Santo Amaro do Maranhão,city,124,2,True,16034,2110278,773.35662,0.0161
2021-01-21,MA,Santo Antônio dos Lopes,city,926,5,True,14522,2110302,6376.53216,0.0054
2021-01-21,MA,São Benedito do Rio Preto,city,1019,10,True,18717,2110401,5444.24854,0.0098
2021-01-21,MA,São Bento,city,693,10,True,45604,2110500,1519.60354,0.0144
2021-01-21,MA,São Bernardo,city,873,13,True,28667,2110609,3045.31343,0.0149
2021-01-21,MA,São Domingos do Azeitão,city,161,2,True,7420,2110658,2169.81132,0.0124
2021-01-21,MA,São Domingos do Maranhão,city,1571,11,True,34384,2110708,4568.98557,0.007
2021-01-21,MA,São Félix de Balsas,city,209,1,True,4562,2110807,4581.32398,0.0048
2021-01-21,MA,São Francisco do Brejão,city,379,0,True,11941,2110856,3173.93853,0.0
2021-01-21,MA,São Francisco do Maranhão,city,278,9,True,12218,2110906,2275.33148,0.0324
2021-01-21,MA,São João Batista,city,147,5,True,20701,2111003,710.11062,0.034
2021-01-21,MA,São João do Carú,city,423,6,True,15787,2111029,2679.41978,0.0142
2021-01-21,MA,São João do Paraíso,city,181,3,True,11193,2111052,1617.0821,0.0166
2021-01-21,MA,São João do Soter,city,648,2,True,18645,2111078,3475.46259,0.0031
2021-01-21,MA,São João dos Patos,city,1625,17,True,25996,2111102,6250.96169,0.0105
2021-01-21,MA,São José de Ribamar,city,1643,127,True,179028,2111201,917.73354,0.0773
2021-01-21,MA,São José dos Basílios,city,435,0,True,7640,2111250,5693.71728,0.0
2021-01-21,MA,São Luís,city,27484,1321,True,1108975,2111300,2478.32458,0.0481
2021-01-21,MA,São Luís Gonzaga do Maranhão,city,689,10,True,18727,2111409,3679.17979,0.0145
2021-01-21,MA,São Mateus do Maranhão,city,1233,26,True,41579,2111508,2965.43928,0.0211
2021-01-21,MA,São Pedro da Água Branca,city,518,1,True,12735,2111532,4067.53043,0.0019
2021-01-21,MA,São Pedro dos Crentes,city,270,2,True,4684,2111573,5764.30401,0.0074
2021-01-21,MA,São Raimundo das Mangabeiras,city,1761,16,True,18980,2111607,9278.18757,0.0091
2021-01-21,MA,São Raimundo do Doca Bezerra,city,75,2,True,5131,2111631,1461.70337,0.0267
2021-01-21,MA,São Roberto,city,282,5,True,6789,2111672,4153.77817,0.0177
2021-01-21,MA,São Vicente Ferrer,city,218,1,True,22350,2111706,975.3915,0.0046
2021-01-21,MA,Satubinha,city,152,3,True,14096,2111722,1078.32009,0.0197
2021-01-21,MA,Senador Alexandre Costa,city,452,1,True,11214,2111748,4030.67594,0.0022
2021-01-21,MA,Senador La Rocque,city,239,13,True,14050,2111763,1701.06762,0.0544
2021-01-21,MA,Serrano do Maranhão,city,206,2,True,10299,2111789,2000.19419,0.0097
2021-01-21,MA,Sítio Novo,city,1440,14,True,18160,2111805,7929.51542,0.0097
2021-01-21,MA,Sucupira do Norte,city,144,2,True,10634,2111904,1354.14708,0.0139
2021-01-21,MA,Sucupira do Riachão,city,178,2,True,5676,2111953,3136.01128,0.0112
2021-01-21,MA,Tasso Fragoso,city,595,1,True,8582,2112001,6933.11582,0.0017
2021-01-21,MA,Timbiras,city,468,13,True,29183,2112100,1603.67337,0.0278
2021-01-21,MA,Timon,city,5279,174,True,170222,2112209,3101.24426,0.033
2021-01-21,MA,Trizidela do Vale,city,686,14,True,22112,2112233,3102.38784,0.0204
2021-01-21,MA,Tufilândia,city,195,5,True,5854,2112274,3331.05569,0.0256
2021-01-21,MA,Tuntum,city,1432,6,True,42040,2112308,3406.27973,0.0042
2021-01-21,MA,Turiaçu,city,256,4,True,35709,2112407,716.9061,0.0156
2021-01-21,MA,Turilândia,city,325,6,True,25868,2112456,1256.37854,0.0185
2021-01-21,MA,Tutóia,city,1061,23,True,59398,2112506,1786.25543,0.0217
2021-01-21,MA,Urbano Santos,city,1711,15,True,33459,2112605,5113.72127,0.0088
2021-01-21,MA,Vargem Grande,city,828,13,True,57168,2112704,1448.36272,0.0157
2021-01-21,MA,Viana,city,285,15,True,52649,2112803,541.32082,0.0526
2021-01-21,MA,Vila Nova dos Martírios,city,345,1,True,13598,2112852,2537.13781,0.0029
2021-01-21,MA,Vitória do Mearim,city,747,6,True,32861,2112902,2273.21141,0.008
2021-01-21,MA,Vitorino Freire,city,1699,39,True,31522,2113009,5389.88643,0.023
2021-01-21,MA,Zé Doca,city,3884,39,True,51956,2114007,7475.55624,0.01
2021-01-21,MT,Acorizal,city,235,7,True,5334,5100102,4405.69929,0.0298
2021-01-21,MT,Água Boa,city,1239,22,True,26204,5100201,4728.28576,0.0178
2021-01-21,MT,Alta Floresta,city,2666,30,True,51959,5100250,5130.96865,0.0113
2021-01-21,MT,Alto Araguaia,city,497,9,True,19385,5100300,2563.83802,0.0181
2021-01-21,MT,Alto Boa Vista,city,105,3,True,6936,5100359,1513.84083,0.0286
2021-01-21,MT,Alto Garças,city,327,15,True,12151,5100409,2691.13653,0.0459
2021-01-21,MT,Alto Paraguai,city,356,10,True,11473,5100508,3102.93733,0.0281
2021-01-21,MT,Alto Taquari,city,609,8,True,11133,5100607,5470.22366,0.0131
2021-01-21,MT,Apiacás,city,234,1,True,10283,5100805,2275.60051,0.0043
2021-01-21,MT,Araguaiana,city,72,2,True,3109,5101001,2315.85719,0.0278
2021-01-21,MT,Araguainha,city,8,0,True,946,5101209,845.66596,0.0
2021-01-21,MT,Araputanga,city,708,11,True,16951,5101258,4176.74473,0.0155
2021-01-21,MT,Arenápolis,city,640,8,True,9502,5101308,6735.42412,0.0125
2021-01-21,MT,Aripuanã,city,1081,16,True,22714,5101407,4759.17936,0.0148
2021-01-21,MT,Barão de Melgaço,city,165,6,True,8164,5101605,2021.0681,0.0364
2021-01-21,MT,Barra do Bugres,city,1385,29,True,35307,5101704,3922.73487,0.0209
2021-01-21,MT,Barra do Garças,city,4039,142,True,61135,5101803,6606.69011,0.0352
2021-01-21,MT,Bom Jesus do Araguaia,city,254,1,True,6706,5101852,3787.65285,0.0039
2021-01-21,MT,Brasnorte,city,574,6,True,20140,5101902,2850.04965,0.0105
2021-01-21,MT,Cáceres,city,4813,140,True,94861,5102504,5073.73947,0.0291
2021-01-21,MT,Campinápolis,city,514,16,True,16919,5102603,3038.00461,0.0311
2021-01-21,MT,Campo Novo do Parecis,city,3465,35,True,36143,5102637,9586.91863,0.0101
2021-01-21,MT,Campos de Júlio,city,537,8,True,7070,5102686,7595.47383,0.0149
2021-01-21,MT,Campo Verde,city,3107,60,True,45740,5102678,6792.74158,0.0193
2021-01-21,MT,Canabrava do Norte,city,113,2,True,4728,5102694,2390.01692,0.0177
2021-01-21,MT,Canarana,city,1170,20,True,21842,5102702,5356.65232,0.0171
2021-01-21,MT,Carlinda,city,244,10,True,10199,5102793,2392.39141,0.041
2021-01-21,MT,Castanheira,city,173,3,True,8749,5102850,1977.36884,0.0173
2021-01-21,MT,Chapada dos Guimarães,city,563,22,True,19453,5103007,2894.15514,0.0391
2021-01-21,MT,Cláudia,city,631,6,True,12245,5103056,5153.12372,0.0095
2021-01-21,MT,Cocalinho,city,200,4,True,5681,5103106,3520.50695,0.02
2021-01-21,MT,Colíder,city,2738,51,True,33649,5103205,8136.94315,0.0186
2021-01-21,MT,Colniza,city,447,8,True,39861,5103254,1121.39685,0.0179
2021-01-21,MT,Comodoro,city,603,8,True,21008,5103304,2870.33511,0.0133
2021-01-21,MT,Confresa,city,1333,26,True,31510,5103353,4230.40305,0.0195
2021-01-21,MT,Conquista D'Oeste,city,118,2,True,4101,5103361,2877.34699,0.0169
2021-01-21,MT,Cotriguaçu,city,86,3,True,20238,5103379,424.94318,0.0349
2021-01-21,MT,Cuiabá,city,45058,1279,True,618124,5103403,7289.4759,0.0284
2021-01-21,MT,Curvelândia,city,146,6,True,5241,5103437,2785.72791,0.0411
2021-01-21,MT,Denise,city,210,5,True,9544,5103452,2200.33529,0.0238
2021-01-21,MT,Diamantino,city,906,21,True,22178,5103502,4085.12941,0.0232
2021-01-21,MT,Dom Aquino,city,263,9,True,8159,5103601,3223.43424,0.0342
2021-01-21,MT,Feliz Natal,city,430,10,True,14522,5103700,2961.02465,0.0233
2021-01-21,MT,Figueirópolis D'Oeste,city,81,1,True,3452,5103809,2346.46582,0.0123
2021-01-21,MT,Gaúcha do Norte,city,469,15,True,7782,5103858,6026.72835,0.032
2021-01-21,MT,General Carneiro,city,434,12,True,5592,5103908,7761.08727,0.0276
2021-01-21,MT,Glória D'Oeste,city,40,1,True,3008,5103957,1329.78723,0.025
2021-01-21,MT,Guarantã do Norte,city,1381,25,True,36130,5104104,3822.30833,0.0181
2021-01-21,MT,Guiratinga,city,177,5,True,15245,5104203,1161.03641,0.0282
2021-01-21,MT,Importados/Indefinidos,city,1131,72,True,,,,0.0637
2021-01-21,MT,Indiavaí,city,74,4,True,2779,5104500,2662.82836,0.0541
2021-01-21,MT,Ipiranga do Norte,city,686,3,True,7920,5104526,8661.61616,0.0044
2021-01-21,MT,Itanhangá,city,66,1,True,6885,5104542,958.60566,0.0152
2021-01-21,MT,Itaúba,city,220,7,True,3704,5104559,5939.52484,0.0318
2021-01-21,MT,Itiquira,city,141,4,True,13552,5104609,1040.43684,0.0284
2021-01-21,MT,Jaciara,city,2022,50,True,27807,5104807,7271.55033,0.0247
2021-01-21,MT,Jangada,city,282,12,True,8451,5104906,3336.88321,0.0426
2021-01-21,MT,Jauru,city,170,8,True,8582,5105002,1980.89024,0.0471
2021-01-21,MT,Juara,city,1565,20,True,35121,5105101,4456.02346,0.0128
2021-01-21,MT,Juína,city,1635,45,True,41101,5105150,3978.0054,0.0275
2021-01-21,MT,Juruena,city,379,5,True,16335,5105176,2320.17141,0.0132
2021-01-21,MT,Juscimeira,city,309,18,True,11176,5105200,2764.85326,0.0583
2021-01-21,MT,Lambari D'Oeste,city,256,3,True,6186,5105234,4138.37698,0.0117
2021-01-21,MT,Lucas do Rio Verde,city,8309,78,True,67620,5105259,12287.78468,0.0094
2021-01-21,MT,Luciara,city,39,1,True,2058,5105309,1895.04373,0.0256
2021-01-21,MT,Marcelândia,city,534,8,True,10301,5105580,5183.96272,0.015
2021-01-21,MT,Matupá,city,895,10,True,16793,5105606,5329.60162,0.0112
2021-01-21,MT,Mirassol d'Oeste,city,1526,34,True,27941,5105622,5461.50818,0.0223
2021-01-21,MT,Nobres,city,710,22,True,15334,5105903,4630.23347,0.031
2021-01-21,MT,Nortelândia,city,322,8,True,5923,5106000,5436.43424,0.0248
2021-01-21,MT,Nossa Senhora do Livramento,city,640,13,True,13104,5106109,4884.00488,0.0203
2021-01-21,MT,Nova Bandeirantes,city,289,5,True,15685,5106158,1842.52471,0.0173
2021-01-21,MT,Nova Brasilândia,city,131,4,True,3805,5106208,3442.83837,0.0305
2021-01-21,MT,Nova Canaã do Norte,city,513,8,True,12831,5106216,3998.12953,0.0156
2021-01-21,MT,Nova Guarita,city,243,7,True,4464,5108808,5443.54839,0.0288
2021-01-21,MT,Nova Lacerda,city,374,4,True,6751,5106182,5539.92001,0.0107
2021-01-21,MT,Nova Marilândia,city,163,4,True,3304,5108857,4933.41404,0.0245
2021-01-21,MT,Nova Maringá,city,204,1,True,8850,5108907,2305.08475,0.0049
2021-01-21,MT,Nova Monte Verde,city,256,1,True,9277,5108956,2759.51277,0.0039
2021-01-21,MT,Nova Mutum,city,4290,48,True,46813,5106224,9164.12108,0.0112
2021-01-21,MT,Nova Nazaré,city,106,2,True,3932,5106174,2695.82909,0.0189
2021-01-21,MT,Nova Olímpia,city,598,18,True,20563,5106232,2908.13597,0.0301
2021-01-21,MT,Nova Santa Helena,city,230,6,True,3737,5106190,6154.66952,0.0261
2021-01-21,MT,Nova Ubiratã,city,390,10,True,12298,5106240,3171.24736,0.0256
2021-01-21,MT,Nova Xavantina,city,914,19,True,20944,5106257,4364.01833,0.0208
2021-01-21,MT,Novo Horizonte do Norte,city,61,1,True,4051,5106273,1505.80104,0.0164
2021-01-21,MT,Novo Mundo,city,277,8,True,9363,5106265,2958.45349,0.0289
2021-01-21,MT,Novo Santo Antônio,city,82,0,True,2705,5106315,3031.42329,0.0
2021-01-21,MT,Novo São Joaquim,city,190,6,True,4938,5106281,3847.71162,0.0316
2021-01-21,MT,Paranaíta,city,933,13,True,11244,5106299,8297.7588,0.0139
2021-01-21,MT,Paranatinga,city,1768,36,True,22861,5106307,7733.69494,0.0204
2021-01-21,MT,Pedra Preta,city,1093,35,True,17446,5106372,6265.04643,0.032
2021-01-21,MT,Peixoto de Azevedo,city,1676,47,True,35338,5106422,4742.76982,0.028
2021-01-21,MT,Planalto da Serra,city,83,1,True,2649,5106455,3133.25783,0.012
2021-01-21,MT,Poconé,city,1031,32,True,33315,5106505,3094.70209,0.031
2021-01-21,MT,Pontal do Araguaia,city,412,8,True,6843,5106653,6020.75113,0.0194
2021-01-21,MT,Ponte Branca,city,56,3,True,1550,5106703,3612.90323,0.0536
2021-01-21,MT,Pontes e Lacerda,city,2083,64,True,45774,5106752,4550.61825,0.0307
2021-01-21,MT,Porto Alegre do Norte,city,113,2,True,12685,5106778,890.81592,0.0177
2021-01-21,MT,Porto dos Gaúchos,city,245,1,True,5363,5106802,4568.33862,0.0041
2021-01-21,MT,Porto Esperidião,city,668,34,True,12097,5106828,5522.03026,0.0509
2021-01-21,MT,Porto Estrela,city,150,2,True,2877,5106851,5213.76434,0.0133
2021-01-21,MT,Poxoréu,city,754,18,True,15916,5107008,4737.3712,0.0239
2021-01-21,MT,Primavera do Leste,city,6285,116,True,63092,5107040,9961.64331,0.0185
2021-01-21,MT,Querência,city,1313,20,True,17937,5107065,7320.06467,0.0152
2021-01-21,MT,Reserva do Cabaçal,city,119,5,True,2743,5107156,4338.31571,0.042
2021-01-21,MT,Ribeirão Cascalheira,city,371,13,True,10329,5107180,3591.82883,0.035
2021-01-21,MT,Ribeirãozinho,city,54,1,True,2422,5107198,2229.56235,0.0185
2021-01-21,MT,Rio Branco,city,238,2,True,5150,5107206,4621.35922,0.0084
2021-01-21,MT,Rondolândia,city,91,0,True,4036,5107578,2254.70763,0.0
2021-01-21,MT,Rondonópolis,city,13561,485,True,236042,5107602,5745.164,0.0358
2021-01-21,MT,Rosário Oeste,city,501,18,True,17054,5107701,2937.72722,0.0359
2021-01-21,MT,Salto do Céu,city,113,3,True,3295,5107750,3429.43854,0.0265
2021-01-21,MT,Santa Carmem,city,296,4,True,4563,5107248,6486.96033,0.0135
2021-01-21,MT,Santa Cruz do Xingu,city,38,0,True,2633,5107743,1443.22066,0.0
2021-01-21,MT,Santa Rita do Trivelato,city,42,2,True,3506,5107768,1197.94638,0.0476
2021-01-21,MT,Santa Terezinha,city,113,6,True,8460,5107776,1335.6974,0.0531
2021-01-21,MT,Santo Afonso,city,166,7,True,3155,5107263,5261.4897,0.0422
2021-01-21,MT,Santo Antônio do Leste,city,165,6,True,5334,5107792,3093.36333,0.0364
2021-01-21,MT,Santo Antônio do Leverger,city,423,19,True,16999,5107800,2488.38167,0.0449
2021-01-21,MT,São Félix do Araguaia,city,560,10,True,11843,5107859,4728.53162,0.0179
2021-01-21,MT,São José do Povo,city,107,4,True,4450,5107297,2404.49438,0.0374
2021-01-21,MT,São José do Rio Claro,city,903,7,True,21011,5107305,4297.7488,0.0078
2021-01-21,MT,São José dos Quatro Marcos,city,1299,30,True,18846,5107107,6892.70933,0.0231
2021-01-21,MT,São José do Xingu,city,138,6,True,5620,5107354,2455.51601,0.0435
2021-01-21,MT,São Pedro da Cipa,city,286,12,True,4771,5107404,5994.55041,0.042
2021-01-21,MT,Sapezal,city,2251,21,True,26688,5107875,8434.5024,0.0093
2021-01-21,MT,Serra Nova Dourada,city,41,1,True,1678,5107883,2443.38498,0.0244
2021-01-21,MT,Sinop,city,10865,161,True,146005,5107909,7441.52598,0.0148
2021-01-21,MT,Sorriso,city,8959,116,True,92769,5107925,9657.32087,0.0129
2021-01-21,MT,Tabaporã,city,551,8,True,9429,5107941,5843.67377,0.0145
2021-01-21,MT,Tangará da Serra,city,9038,127,True,105711,5107958,8549.72519,0.0141
2021-01-21,MT,Tapurah,city,1130,15,True,14046,5108006,8044.99502,0.0133
2021-01-21,MT,Terra Nova do Norte,city,386,7,True,9473,5108055,4074.73873,0.0181
2021-01-21,MT,Tesouro,city,76,6,True,3824,5108105,1987.4477,0.0789
2021-01-21,MT,Torixoréu,city,157,2,True,3547,5108204,4426.27573,0.0127
2021-01-21,MT,União do Sul,city,133,3,True,3490,5108303,3810.88825,0.0226
2021-01-21,MT,Vale de São Domingos,city,71,3,True,3126,5108352,2271.27319,0.0423
2021-01-21,MT,Várzea Grande,city,13748,597,True,287526,5108402,4781.48063,0.0434
2021-01-21,MT,Vera,city,650,6,True,11402,5108501,5700.75425,0.0092
2021-01-21,MT,Vila Bela da Santíssima Trindade,city,1490,27,True,16271,5105507,9157.3966,0.0181
2021-01-21,MT,Vila Rica,city,503,13,True,26496,5108600,1898.39976,0.0258
2021-01-21,PA,Abaetetuba,city,5495,124,True,159080,1500107,3454.23686,0.0226
2021-01-21,PA,Abel Figueiredo,city,466,2,True,7486,1500131,6224.95325,0.0043
2021-01-21,PA,Acará,city,879,16,True,55669,1500206,1578.97573,0.0182
2021-01-21,PA,Afuá,city,2576,11,True,39567,1500305,6510.4759,0.0043
2021-01-21,PA,Água Azul do Norte,city,887,0,True,27615,1500347,3212.02245,0.0
2021-01-21,PA,Alenquer,city,1687,30,True,57092,1500404,2954.87984,0.0178
2021-01-21,PA,Almeirim,city,315,18,True,34076,1500503,924.40427,0.0571
2021-01-21,PA,Altamira,city,6740,137,True,115969,1500602,5811.89801,0.0203
2021-01-21,PA,Anajás,city,1010,11,True,29688,1500701,3402.04797,0.0109
2021-01-21,PA,Ananindeua,city,12181,396,True,535547,1500800,2274.49692,0.0325
2021-01-21,PA,Anapu,city,1114,23,True,28607,1500859,3894.15178,0.0206
2021-01-21,PA,Augusto Corrêa,city,1489,22,True,46471,1500909,3204.14882,0.0148
2021-01-21,PA,Aurora do Pará,city,719,8,True,31773,1500958,2262.92764,0.0111
2021-01-21,PA,Aveiro,city,455,5,True,16404,1501006,2773.71373,0.011
2021-01-21,PA,Bagre,city,536,11,True,31325,1501105,1711.09338,0.0205
2021-01-21,PA,Baião,city,463,15,True,48459,1501204,955.44687,0.0324
2021-01-21,PA,Bannach,city,121,2,True,3262,1501253,3709.38075,0.0165
2021-01-21,PA,Barcarena,city,4744,128,True,127027,1501303,3734.63909,0.027
2021-01-21,PA,Belém,city,63355,2529,True,1499641,1501402,4224.67777,0.0399
2021-01-21,PA,Belterra,city,564,14,True,17839,1501451,3161.6122,0.0248
2021-01-21,PA,Benevides,city,2306,51,True,63768,1501501,3616.23385,0.0221
2021-01-21,PA,Bom Jesus do Tocantins,city,438,5,True,17118,1501576,2558.71013,0.0114
2021-01-21,PA,Bonito,city,316,10,True,16530,1501600,1911.67574,0.0316
2021-01-21,PA,Bragança,city,3081,100,True,128914,1501709,2389.9654,0.0325
2021-01-21,PA,Brasil Novo,city,821,17,True,14983,1501725,5479.54348,0.0207
2021-01-21,PA,Brejo Grande do Araguaia,city,651,2,True,7368,1501758,8835.50489,0.0031
2021-01-21,PA,Breu Branco,city,421,27,True,67332,1501782,625.25991,0.0641
2021-01-21,PA,Breves,city,3528,98,True,103497,1501808,3408.79446,0.0278
2021-01-21,PA,Bujaru,city,802,23,True,29427,1501907,2725.38825,0.0287
2021-01-21,PA,Cachoeira do Arari,city,339,13,True,24064,1502004,1408.74335,0.0383
2021-01-21,PA,Cachoeira do Piriá,city,541,3,True,34609,1501956,1563.17721,0.0055
2021-01-21,PA,Cametá,city,5692,122,True,139364,1502103,4084.26853,0.0214
2021-01-21,PA,Canaã dos Carajás,city,5131,52,True,38103,1502152,13466.13128,0.0101
2021-01-21,PA,Capanema,city,1588,69,True,69431,1502202,2287.16279,0.0435
2021-01-21,PA,Capitão Poço,city,1215,45,True,54425,1502301,2232.42995,0.037
2021-01-21,PA,Castanhal,city,3644,198,True,203251,1502400,1792.85711,0.0543
2021-01-21,PA,Chaves,city,359,1,True,23948,1502509,1499.08134,0.0028
2021-01-21,PA,Colares,city,129,12,True,12131,1502608,1063.39131,0.093
2021-01-21,PA,Conceição do Araguaia,city,2175,28,True,47991,1502707,4532.09977,0.0129
